"08401","https://www.google.com/maps/place/08401+Granollers,+Barcelona/@41.593406,2.2454898,13z","@41.593406,2.2454898,13z","Spain"
"07872","https://www.google.com/maps/place/07872+Formentera,+Islas+Baleares/@38.7278637,1.4309416,12z","@38.7278637,1.4309416,12z","Spain"
"12320","https://www.google.com/maps/place/12320+San+Jorge,+Castell%C3%B3n/@40.5370159,0.2936139,12z","@40.5370159,0.2936139,12z","Spain"
"14005","https://www.google.com/maps/place/14005+C%C3%B3rdoba/@37.8670973,-4.9041455,12z","@37.8670973,-4.9041455,12z","Spain"
"06005","https://www.google.com/maps/place/06005+Badajoz/@38.8758925,-6.9820377,16z","@38.8758925,-6.9820377,16z","Spain"
"08785","https://www.google.com/maps/place/08785+Vallbona+de+Anoia,+Barcelona/@41.5308138,1.6893778,14z","@41.5308138,1.6893778,14z","Spain"
"14949","https://www.google.com/maps/place/14949+Spain/@40.4619264,-3.670016,14z","@40.4619264,-3.670016,14z","Spain"
"03203","https://www.google.com/maps/place/03203+Elche,+Alicante/@38.2771294,-0.7218732,12z","@38.2771294,-0.7218732,12z","Spain"
"15949","https://www.google.com/maps/place/15949+Puebla+del+Carami%C3%B1al,+C/@42.5940529,-8.9861319,13z","@42.5940529,-8.9861319,13z","Spain"
"10411","https://www.google.com/maps/place/10411+Pasar%C3%B3n+de+la+Vera,+C%C3%A1ceres/@40.0263494,-5.8865741,12z","@40.0263494,-5.8865741,12z","Spain"
"11690","https://www.google.com/maps/place/11690+Olvera,+C%C3%A1diz/@36.9534202,-5.396276,11z","@36.9534202,-5.396276,11z","Spain"
"06229","https://www.google.com/maps/place/06229+Puebla+del+Prior,+Badajoz/@38.5937161,-6.2425922,13z","@38.5937161,-6.2425922,13z","Spain"
"18698","https://www.google.com/maps/place/18698+Ot%C3%ADvar,+Granada/@36.8403099,-3.8091262,12z","@36.8403099,-3.8091262,12z","Spain"
"11350","https://www.google.com/maps/place/11350+Castellar+de+la+Frontera,+C%C3%A1diz/@36.3067167,-5.6070705,11z","@36.3067167,-5.6070705,11z","Spain"
"03581","https://www.google.com/maps/place/03581+Alfaz+del+Pi,+Alicante/@38.5645855,-0.0870937,14z","@38.5645855,-0.0870937,14z","Spain"
"09556","https://www.google.com/maps/place/09556,+Burgos/@42.9562634,-3.6394667,13z","@42.9562634,-3.6394667,13z","Spain"
"17151","https://www.google.com/maps/place/17151+San+Gregorio,+Girona/@42.0111827,2.7171063,14z","@42.0111827,2.7171063,14z","Spain"
"18380","https://www.google.com/maps/place/18380+%C3%8Dllora,+Granada/@37.232482,-4.0040897,13z","@37.232482,-4.0040897,13z","Spain"
"05267","https://www.google.com/maps/place/05267+San+Bartolom%C3%A9+de+Pinares,+%C3%81vila/@40.5357184,-4.5831104,11z","@40.5357184,-4.5831104,11z","Spain"
"02071","https://www.google.com/maps/place/San+Pedro,+02326,+Albacete/@38.791046,-2.2576159,12z","@38.791046,-2.2576159,12z","Spain"
"16260","https://www.google.com/maps/place/16260+Minglanilla,+Cuenca/@39.5082245,-1.6423422,12z","@39.5082245,-1.6423422,12z","Spain"
"09003","https://www.google.com/maps/place/09003+Burgos/@42.3470923,-3.7283336,14z","@42.3470923,-3.7283336,14z","Spain"
"15286","https://www.google.com/maps/place/15286+Outes,+La+Coru%C3%B1a/@42.8429214,-8.8930802,13z","@42.8429214,-8.8930802,13z","Spain"
"16648","https://www.google.com/maps/place/16648+Villar+de+la+Encina,+Cuenca/@39.6320863,-2.6052842,12z","@39.6320863,-2.6052842,12z","Spain"
"15165","https://www.google.com/maps/place/15165+Bergondo,+La+Coru%C3%B1a/@43.3169991,-8.2734736,13z","@43.3169991,-8.2734736,13z","Spain"
"10169","https://www.google.com/maps/place/Santiago+de+Alc%C3%A1ntara,+10510,+C%C3%A1ceres/@39.6084482,-7.3219214,12z","@39.6084482,-7.3219214,12z","Spain"
"04778","https://www.google.com/maps/place/04778+Adra,+Almer%C3%ADa/@36.7582862,-3.0972984,13z","@36.7582862,-3.0972984,13z","Spain"
"15621","https://www.google.com/maps/place/15621+Caba%C3%B1as,+La+Coru%C3%B1a/@43.4189439,-8.1791325,14z","@43.4189439,-8.1791325,14z","Spain"
"08604","https://www.google.com/maps/place/08604+Castell+del+Areny,+Barcelona/@42.1758737,1.9165311,13z","@42.1758737,1.9165311,13z","Spain"
"13100","https://www.google.com/maps/place/13100+Piedrabuena,+Cdad.+Real/@39.0988655,-4.5625205,10z","@39.0988655,-4.5625205,10z","Spain"
"02410","https://www.google.com/maps/place/02410+Li%C3%A9tor,+Albacete/@38.5296932,-2.0878573,11z","@38.5296932,-2.0878573,11z","Spain"
"03820","https://www.google.com/maps/place/03820+Cocentaina,+Alicante/@38.7419259,-0.448277,15z","@38.7419259,-0.448277,15z","Spain"
"06479","https://www.google.com/maps/place/06479+Cristina,+Badajoz/@38.8193216,-6.1353505,13z","@38.8193216,-6.1353505,13z","Spain"
"17452","https://www.google.com/maps/place/17452+Massanas,+Girona/@41.7726268,2.6136902,13z","@41.7726268,2.6136902,13z","Spain"
"03204","https://www.google.com/maps/place/03204+Elche,+Alicante/@38.2576904,-0.7163467,15z","@38.2576904,-0.7163467,15z","Spain"
"08259","https://www.google.com/maps/place/08259+Fonollosa,+Barcelona/@41.7687537,1.6397322,12z","@41.7687537,1.6397322,12z","Spain"
"06850","https://www.google.com/maps/place/06850+Arroyo+de+San+Serv%C3%A1n,+Badajoz/@38.8426361,-6.5173069,12z","@38.8426361,-6.5173069,12z","Spain"
"10412","https://www.google.com/maps/place/10412+Garganta+la+Olla,+C%C3%A1ceres/@40.1212013,-5.851993,12z","@40.1212013,-5.851993,12z","Spain"
"15406","https://www.google.com/maps/place/15406+Ferrol,+La+Coru%C3%B1a/@43.4919069,-8.238176,14z","@43.4919069,-8.238176,14z","Spain"
"00548","https://www.google.com/maps/place/00548+Spain/@40.4619264,-3.670016,14z","@40.4619264,-3.670016,14z","Spain"
"08001","https://www.google.com/maps/place/08001+Barcelona/@41.3803287,2.1613991,15z","@41.3803287,2.1613991,15z","Spain"
"14460","https://www.google.com/maps/place/14460+Dos+Torres,+C%C3%B3rdoba/@38.4844015,-4.98245,11z","@38.4844015,-4.98245,11z","Spain"
"15847","https://www.google.com/maps/place/15847+Santa+Comba,+La+Coru%C3%B1a/@43.0689755,-8.7507974,13z","@43.0689755,-8.7507974,13z","Spain"
"15166","https://www.google.com/maps/place/15166+Bergondo,+La+Coru%C3%B1a/@43.3189125,-8.2865775,14z","@43.3189125,-8.2865775,14z","Spain"
"02694","https://www.google.com/maps/place/02694+Higueruela,+Albacete/@38.9657673,-1.6866319,10z","@38.9657673,-1.6866319,10z","Spain"
"08786","https://www.google.com/maps/place/08786+Capellades,+Barcelona/@41.5275286,1.671536,14z","@41.5275286,1.671536,14z","Spain"
"18700","https://www.google.com/maps/place/18700+Albu%C3%B1ol,+Granada/@36.7898693,-3.2555702,12z","@36.7898693,-3.2555702,12z","Spain"
"14006","https://www.google.com/maps/place/14006+C%C3%B3rdoba/@37.8963874,-4.7880445,15z","@37.8963874,-4.7880445,15z","Spain"
"14960","https://www.google.com/maps/place/14960+Rute,+C%C3%B3rdoba/@37.5949351,-4.8533036,10z","@37.5949351,-4.8533036,10z","Spain"
"09005","https://www.google.com/maps/place/09005+Burgos/@42.347904,-3.7041139,15z","@42.347904,-3.7041139,15z","Spain"
"06006","https://www.google.com/maps/place/06006+Badajoz/@38.9451439,-7.1319148,11z","@38.9451439,-7.1319148,11z","Spain"
"07559","https://www.google.com/maps/place/07559+Son+Servera,+Islas+Baleares/@39.6252076,3.3695106,13z","@39.6252076,3.3695106,13z","Spain"
"02120","https://www.google.com/maps/place/02120+Pe%C3%B1as+de+San+Pedro,+Albacete/@38.7592411,-2.0540039,12z","@38.7592411,-2.0540039,12z","Spain"
"08402","https://www.google.com/maps/place/08402+Granollers,+Barcelona/@41.5978106,2.2544324,13z","@41.5978106,2.2544324,13z","Spain"
"09560","https://www.google.com/maps/place/09560+Espinosa+de+los+Monteros,+Burgos/@43.1359687,-3.7319472,12z","@43.1359687,-3.7319472,12z","Spain"
"15287","https://www.google.com/maps/place/15287+Outes,+La+Coru%C3%B1a/@42.8162009,-8.9632844,13z","@42.8162009,-8.9632844,13z","Spain"
"11360","https://www.google.com/maps/place/11360+San+Roque,+C%C3%A1diz/@36.2580219,-5.4859385,11z","@36.2580219,-5.4859385,11z","Spain"
"12340","https://www.google.com/maps/place/12340+La+Jana,+Castell%C3%B3n/@40.5023261,0.2014057,13z","@40.5023261,0.2014057,13z","Spain"
"03590","https://www.google.com/maps/place/03590+Altea,+Alicante/@38.6208378,-0.107414,12z","@38.6208378,-0.107414,12z","Spain"
"11691","https://www.google.com/maps/place/11691+Torre-Alh%C3%A1quime,+C%C3%A1diz/@36.9099259,-5.2702168,13z","@36.9099259,-5.2702168,13z","Spain"
"05270","https://www.google.com/maps/place/05270+El+Tiemblo,+%C3%81vila/@40.4186813,-4.5785603,12z","@40.4186813,-4.5785603,12z","Spain"
"16270","https://www.google.com/maps/place/16270+Iniesta,+Cuenca/@39.4679577,-1.6964798,12z","@39.4679577,-1.6964798,12z","Spain"
"17152","https://www.google.com/maps/place/17152+San+Mart%C3%ADn+de+Ll%C3%A9mena,+Girona/@42.0183047,2.6858609,14z","@42.0183047,2.6858609,14z","Spain"
"10893","https://www.google.com/maps/place/10893+Villamiel,+C%C3%A1ceres/@40.1570398,-6.8767557,12z","@40.1570398,-6.8767557,12z","Spain"
"06230","https://www.google.com/maps/place/06230+Los+Santos+de+Maimona,+Badajoz/@38.4689607,-6.4691508,11z","@38.4689607,-6.4691508,11z","Spain"
"18381","https://www.google.com/maps/place/18381+%C3%8Dllora,+Granada/@37.2201551,-3.9720191,13z","@37.2201551,-3.9720191,13z","Spain"
"15950","https://www.google.com/maps/place/15950+Riveira,+La+Coru%C3%B1a/@42.5807893,-8.9908671,14z","@42.5807893,-8.9908671,14z","Spain"
"04459","https://www.google.com/maps/place/04459+Ohanes,+Almer%C3%ADa/@37.0591652,-2.8008285,13z","@37.0591652,-2.8008285,13z","Spain"
"18053","https://www.google.com/maps/place/Cortes+de+Baza,+Granada/@37.6890613,-2.9563478,11z","@37.6890613,-2.9563478,11z","Spain"
"10180","https://www.google.com/maps/place/10180+Valdefuentes,+C%C3%A1ceres/@39.2930192,-6.1655351,13z","@39.2930192,-6.1655351,13z","Spain"
"16650","https://www.google.com/maps/place/16650+Las+Mesas,+Cuenca/@39.37839,-2.8083093,12z","@39.37839,-2.8083093,12z","Spain"
"13412","https://www.google.com/maps/place/13412+Chill%C3%B3n,+Cdad.+Real/@38.7849211,-5.0019432,11z","@38.7849211,-5.0019432,11z","Spain"
"10670","https://www.google.com/maps/place/10670+Carcaboso,+C%C3%A1ceres/@40.0397293,-6.2585341,13z","@40.0397293,-6.2585341,13z","Spain"
"07183","https://www.google.com/maps/place/07183+Calvi%C3%A1,+Islas+Baleares/@39.5218111,2.4522476,13z","@39.5218111,2.4522476,13z","Spain"
"17746","https://www.google.com/maps/place/17746+Cabanellas,+Girona/@42.2521916,2.7089811,12z","@42.2521916,2.7089811,12z","Spain"
"08605","https://www.google.com/maps/place/08605+Montclar,+Barcelona/@42.0187773,1.7464689,13z","@42.0187773,1.7464689,13z","Spain"
"15622","https://www.google.com/maps/place/15622+Caba%C3%B1as,+C/@43.4254281,-8.1906848,14z","@43.4254281,-8.1906848,14z","Spain"
"04800","https://www.google.com/maps/place/04800+Albox,+Almer%C3%ADa/@37.4360068,-2.2309551,12z","@37.4360068,-2.2309551,12z","Spain"
"08172","https://www.google.com/maps/place/08172+Sant+Cugat+del+Vall%C3%A8s,+Barcelona/@41.4689317,2.0778927,15z","@41.4689317,2.0778927,15z","Spain"
"13107","https://www.google.com/maps/place/13107+Alcolea+de+Calatrava,+Cdad.+Real/@38.9711686,-4.1857323,12z","@38.9711686,-4.1857323,12z","Spain"
"02420","https://www.google.com/maps/place/02420+Hell%C3%ADn,+Albacete/@38.449573,-1.8624014,12z","@38.449573,-1.8624014,12z","Spain"
"03828","https://www.google.com/maps/place/03828+Planes,+Alicante/@38.790746,-0.4057953,12z","@38.790746,-0.4057953,12z","Spain"
"06480","https://www.google.com/maps/place/06480+Montijo,+Badajoz/@38.9522498,-6.6521807,12z","@38.9522498,-6.6521807,12z","Spain"
"18708","https://www.google.com/maps/place/18708+Albond%C3%B3n,+Granada/@36.8443918,-3.2409863,13z","@36.8443918,-3.2409863,13z","Spain"
"06860","https://www.google.com/maps/place/06860+Esparragalejo,+Badajoz/@38.9557533,-6.4733539,13z","@38.9557533,-6.4733539,13z","Spain"
"08002","https://www.google.com/maps/place/08002+Barcelona/@41.3817692,2.1662847,15z","@41.3817692,2.1662847,15z","Spain"
"15848","https://www.google.com/maps/place/15848+Santa+Comba,+La+Coru%C3%B1a/@43.0848363,-8.7976376,13z","@43.0848363,-8.7976376,13z","Spain"
"02125","https://www.google.com/maps/place/02125+Ayna,+Albacete/@38.5400343,-2.2791093,11z","@38.5400343,-2.2791093,11z","Spain"
"10413","https://www.google.com/maps/place/10413+Torremenga,+C%C3%A1ceres/@40.0359077,-5.8134353,13z","@40.0359077,-5.8134353,13z","Spain"
"14480","https://www.google.com/maps/place/14480+Alcaracejos,+C%C3%B3rdoba/@38.3027546,-5.0777705,11z","@38.3027546,-5.0777705,11z","Spain"
"03205","https://www.google.com/maps/place/03205+Elche,+Alicante/@38.2898553,-0.7763082,13z","@38.2898553,-0.7763082,13z","Spain"
"15407","https://www.google.com/maps/place/15407+Spain/@40.4619264,-3.670016,14z","@40.4619264,-3.670016,14z","Spain"
"08260","https://www.google.com/maps/place/08260+Suria,+Barcelona/@41.8393098,1.7429051,13z","@41.8393098,1.7429051,13z","Spain"
"01001","https://www.google.com/maps/place/01001+Vitoria-Gasteiz,+%C3%81lava/@42.8494059,-2.6764281,16z","@42.8494059,-2.6764281,16z","Spain"
"15167","https://www.google.com/maps/place/15167+Bergondo,+C/@43.3375447,-8.2607738,14z","@43.3375447,-8.2607738,14z","Spain"
"17454","https://www.google.com/maps/place/17454+San+Andr%C3%A9s+Salou,+Girona/@41.8695697,2.807714,14z","@41.8695697,2.807714,14z","Spain"
"08403","https://www.google.com/maps/place/08403+Granollers,+Barcelona/@41.5918592,2.236631,13z","@41.5918592,2.236631,13z","Spain"
"18100","https://www.google.com/maps/place/18100+Armilla,+Granada/@37.147722,-3.6364106,14z","@37.147722,-3.6364106,14z","Spain"
"05279","https://www.google.com/maps/place/05279+El+Tiemblo,+%C3%81vila/@40.3720494,-4.5643923,12z","@40.3720494,-4.5643923,12z","Spain"
"11692","https://www.google.com/maps/place/11692+Setenil+de+las+Bodegas,+C%C3%A1diz/@36.8758669,-5.3183559,11z","@36.8758669,-5.3183559,11z","Spain"
"10894","https://www.google.com/maps/place/10894+Villamiel,+C%C3%A1ceres/@40.1784332,-6.8027914,13z","@40.1784332,-6.8027914,13z","Spain"
"07570","https://www.google.com/maps/place/07570+Art%C3%A1,+Islas+Baleares/@39.6812375,3.2421014,12z","@39.6812375,3.2421014,12z","Spain"
"06007","https://www.google.com/maps/place/06007+Badajoz/@38.8960198,-7.0021535,13z","@38.8960198,-7.0021535,13z","Spain"
"11368","https://www.google.com/maps/place/11368+San+Roque,+C%C3%A1diz/@36.2172672,-5.4385931,15z","@36.2172672,-5.4385931,15z","Spain"
"08788","https://www.google.com/maps/place/08788+Vilanova+del+Cam%C3%AD,+Barcelona/@41.561981,1.5938009,13z","@41.561981,1.5938009,13z","Spain"
"14007","https://www.google.com/maps/place/14007+C%C3%B3rdoba/@37.8967197,-4.7815258,14z","@37.8967197,-4.7815258,14z","Spain"
"16280","https://www.google.com/maps/place/16280+Villarta,+Cuenca/@39.4463431,-1.7056072,12z","@39.4463431,-1.7056072,12z","Spain"
"09566","https://www.google.com/maps/place/09566+Espinosa+de+los+Monteros,+Burgos/@43.1184461,-3.6381041,12z","@43.1184461,-3.6381041,12z","Spain"
"15288","https://www.google.com/maps/place/15288+Outes,+La+Coru%C3%B1a/@42.8104661,-8.9867038,13z","@42.8104661,-8.9867038,13z","Spain"
"02695","https://www.google.com/maps/place/02695+Chinchilla+de+Monte-Arag%C3%B3n,+Albacete/@38.8672437,-1.6003156,11z","@38.8672437,-1.6003156,11z","Spain"
"14970","https://www.google.com/maps/place/14970+Izn%C3%A1jar,+C%C3%B3rdoba/@37.2785074,-4.312058,13z","@37.2785074,-4.312058,13z","Spain"
"06240","https://www.google.com/maps/place/06240+Fuente+de+Cantos,+Badajoz/@38.2223218,-6.4063105,11z","@38.2223218,-6.4063105,11z","Spain"
"12350","https://www.google.com/maps/place/12350+Canet+lo+Roig,+Castell%C3%B3n/@40.5662794,0.1670753,12z","@40.5662794,0.1670753,12z","Spain"
"10181","https://www.google.com/maps/place/10181+Sierra+de+Fuentes,+C%C3%A1ceres/@39.3735719,-6.3370071,12z","@39.3735719,-6.3370071,12z","Spain"
"03599","https://www.google.com/maps/place/03599+Alicante+(Alacant),+Alicante/@38.3877754,-0.457499,15z","@38.3877754,-0.457499,15z","Spain"
"09006","https://www.google.com/maps/place/09006+Burgos/@42.3721179,-3.7173578,13z","@42.3721179,-3.7173578,13z","Spain"
"15959","https://www.google.com/maps/place/15959+Riveira,+C/@42.5803374,-8.9777062,14z","@42.5803374,-8.9777062,14z","Spain"
"04460","https://www.google.com/maps/place/04460+Fond%C3%B3n,+Almer%C3%ADa/@36.9927673,-2.9459495,12z","@36.9927673,-2.9459495,12z","Spain"
"16660","https://www.google.com/maps/place/16660+Las+Pedro%C3%B1eras,+Cuenca/@39.4400555,-2.7743975,11z","@39.4400555,-2.7743975,11z","Spain"
"17153","https://www.google.com/maps/place/17153+San+Mart%C3%ADn+de+Ll%C3%A9mena,+Girona/@42.0387244,2.6028017,12z","@42.0387244,2.6028017,12z","Spain"
"18400","https://www.google.com/maps/place/18400+%C3%93rgiva,+Granada/@36.8532016,-3.4786419,12z","@36.8532016,-3.4786419,12z","Spain"
"13413","https://www.google.com/maps/place/13413+Alamillo,+Cdad.+Real/@38.6785542,-4.8796203,12z","@38.6785542,-4.8796203,12z","Spain"
"10672","https://www.google.com/maps/place/10672+Valdeobispo,+C%C3%A1ceres/@40.0787674,-6.3097825,12z","@40.0787674,-6.3097825,12z","Spain"
"04811","https://www.google.com/maps/place/04811+Oria,+Almer%C3%ADa/@37.4858747,-2.4230553,11z","@37.4858747,-2.4230553,11z","Spain"
"07184","https://www.google.com/maps/place/07184+Calvi%C3%A1,+Islas+Baleares/@39.5833635,2.4600684,12z","@39.5833635,2.4600684,12z","Spain"
"13108","https://www.google.com/maps/place/13108+Luciana,+Cdad.+Real/@38.9859763,-4.5133673,11z","@38.9859763,-4.5133673,11z","Spain"
"08173","https://www.google.com/maps/place/08173+Sant+Cugat+del+Vall%C3%A8s,+Barcelona/@41.4664447,2.0573311,13z","@41.4664447,2.0573311,13z","Spain"
"08610","https://www.google.com/maps/place/08610+Avi%C3%A1,+Barcelona/@42.0651952,1.7565232,12z","@42.0651952,1.7565232,12z","Spain"
"15623","https://www.google.com/maps/place/15623+Ares,+C/@43.4296904,-8.2349474,14z","@43.4296904,-8.2349474,14z","Spain"
"02430","https://www.google.com/maps/place/02430+Elche+de+la+Sierra,+Albacete/@38.4609196,-2.1991043,11z","@38.4609196,-2.1991043,11z","Spain"
"17747","https://www.google.com/maps/place/17747+Cabanellas,+Girona/@42.1915541,2.8277796,14z","@42.1915541,2.8277796,14z","Spain"
"18711","https://www.google.com/maps/place/18711+Rubite,+Granada/@36.7800625,-3.3742356,13z","@36.7800625,-3.3742356,13z","Spain"
"03830","https://www.google.com/maps/place/03830+Muro+de+Alcoy,+Alicante/@38.7802106,-0.4472185,15z","@38.7802106,-0.4472185,15z","Spain"
"15850","https://www.google.com/maps/place/15850+Zas,+La+Coru%C3%B1a/@43.1009012,-8.9374262,14z","@43.1009012,-8.9374262,14z","Spain"
"06486","https://www.google.com/maps/place/06486+La+Nava+de+Santiago,+Badajoz/@39.0725737,-6.5845595,12z","@39.0725737,-6.5845595,12z","Spain"
"10414","https://www.google.com/maps/place/10414+Collado,+C%C3%A1ceres/@40.0370381,-5.7504895,12z","@40.0370381,-5.7504895,12z","Spain"
"14490","https://www.google.com/maps/place/14490+Villaralto,+C%C3%B3rdoba/@38.450611,-5.0177447,13z","@38.450611,-5.0177447,13z","Spain"
"08003","https://www.google.com/maps/place/08003+Barcelona/@41.3821464,2.1686553,14z","@41.3821464,2.1686553,14z","Spain"
"02126","https://www.google.com/maps/place/02126+Spain/@40.4619264,-3.670016,14z","@40.4619264,-3.670016,14z","Spain"
"06870","https://www.google.com/maps/place/06870+La+Garrovilla,+Badajoz/@38.9370601,-6.5558052,12z","@38.9370601,-6.5558052,12z","Spain"
"15489","https://www.google.com/maps/place/15489+Spain/@40.4619264,-3.670016,14z","@40.4619264,-3.670016,14z","Spain"
"02696","https://www.google.com/maps/place/02696+Hoya-Gonzalo,+Albacete/@38.9629413,-1.6290071,12z","@38.9629413,-1.6290071,12z","Spain"
"05280","https://www.google.com/maps/place/05280+Mingorr%C3%ADa,+%C3%81vila/@40.7666956,-4.7498629,12z","@40.7666956,-4.7498629,12z","Spain"
"01002","https://www.google.com/maps/place/01002+Vitoria-Gasteiz,+%C3%81lava/@42.8531131,-2.6739093,14z","@42.8531131,-2.6739093,14z","Spain"
"03206","https://www.google.com/maps/place/03206+Elche,+Alicante/@38.2789723,-0.7300932,14z","@38.2789723,-0.7300932,14z","Spain"
"18101","https://www.google.com/maps/place/18101,+Granada/@37.1687309,-3.7438451,13z","@37.1687309,-3.7438451,13z","Spain"
"10183","https://www.google.com/maps/place/10183+Torrequemada,+C%C3%A1ceres/@39.3322149,-6.3027886,12z","@39.3322149,-6.3027886,12z","Spain"
"11370","https://www.google.com/maps/place/11370+Los+Barrios,+C%C3%A1diz/@36.2298407,-5.7201444,11z","@36.2298407,-5.7201444,11z","Spain"
"14008","https://www.google.com/maps/place/14008+C%C3%B3rdoba/@37.888186,-4.7878394,16z","@37.888186,-4.7878394,16z","Spain"
"10895","https://www.google.com/maps/place/10895+Cilleros,+C%C3%A1ceres/@40.0493875,-6.9630578,11z","@40.0493875,-6.9630578,11z","Spain"
"15168","https://www.google.com/maps/place/15168+Sada,+La+Coru%C3%B1a/@43.3396928,-8.3235482,13z","@43.3396928,-8.3235482,13z","Spain"
"17455","https://www.google.com/maps/place/17455+Caldas+de+Malavella,+Girona/@41.8393306,2.7371454,12z","@41.8393306,2.7371454,12z","Spain"
"16300","https://www.google.com/maps/place/16300+Ca%C3%B1ete,+Cuenca/@40.0374899,-1.7282729,12z","@40.0374899,-1.7282729,12z","Spain"
"11693","https://www.google.com/maps/place/11693+Alcal%C3%A1+del+Valle,+C%C3%A1diz/@36.9224534,-5.216243,12z","@36.9224534,-5.216243,12z","Spain"
"08261","https://www.google.com/maps/place/08261+Cardona,+Barcelona/@41.9150283,1.5770786,12z","@41.9150283,1.5770786,12z","Spain"
"14978","https://www.google.com/maps/place/14978+Izn%C3%A1jar,+C%C3%B3rdoba/@37.260502,-4.3902027,12z","@37.260502,-4.3902027,12z","Spain"
"07579","https://www.google.com/maps/place/07579+Art%C3%A1,+Islas+Baleares/@39.7408002,3.1828581,11z","@39.7408002,3.1828581,11z","Spain"
"06008","https://www.google.com/maps/place/06008+Badajoz/@38.882127,-6.9719355,13z","@38.882127,-6.9719355,13z","Spain"
"08410","https://www.google.com/maps/place/08410+Vilanova+del+Vall%C3%A9s,+Barcelona/@41.5553942,2.2730466,13z","@41.5553942,2.2730466,13z","Spain"
"08789","https://www.google.com/maps/place/08789+La+Torre+de+Claramunt,+Barcelona/@41.525781,1.587732,12z","@41.525781,1.587732,12z","Spain"
"12360","https://www.google.com/maps/place/12360+Chert,+Castell%C3%B3n/@40.5359617,0.1379641,13z","@40.5359617,0.1379641,13z","Spain"
"03600","https://www.google.com/maps/place/03600+Elda,+Alicante/@38.4718821,-0.8973147,12z","@38.4718821,-0.8973147,12z","Spain"
"04470","https://www.google.com/maps/place/04470+Laujar+de+Andarax,+Almer%C3%ADa/@37.0010428,-2.9749718,12z","@37.0010428,-2.9749718,12z","Spain"
"09568","https://www.google.com/maps/place/09568,+Burgos/@43.0502046,-3.7889774,11z","@43.0502046,-3.7889774,11z","Spain"
"15290","https://www.google.com/maps/place/15290+Muros,+La+Coru%C3%B1a/@42.8195798,-9.0578075,13z","@42.8195798,-9.0578075,13z","Spain"
"17154","https://www.google.com/maps/place/Sales+de+Llierca,+17853,+Girona/@42.2554581,2.5599117,12z","@42.2554581,2.5599117,12z","Spain"
